,city1,city2,airport_1,airport_2,distance,state1,state2,population1,population2,density1,density2,lat1,lng1,lat2,lng2
202,Albany,Los Angeles,ALB,LAX,2468,NY,CA,16.0,430.0,4.4,450.8,42.651242,-73.755418,34.052238,-118.243344
203,Albany,Los Angeles,ALB,LGB,2468,NY,CA,16.0,430.0,4.4,450.8,42.651242,-73.755418,34.052238,-118.243344
204,Albany,Los Angeles,ALB,ONT,2468,NY,CA,16.0,430.0,4.4,450.8,42.651242,-73.755418,34.052238,-118.243344
205,Albany,Los Angeles,ALB,SNA,2468,NY,CA,16.0,430.0,4.4,450.8,42.651242,-73.755418,34.052238,-118.243344
206,Albany,Tampa,ALB,PIE,1138,NY,FL,16.0,131.0,4.4,99.4,42.651242,-73.755418,37.8606,-78.804199
207,Albany,Tampa,ALB,TPA,1138,NY,FL,16.0,131.0,4.4,99.4,42.651242,-73.755418,37.8606,-78.804199
208,Amarillo,Dallas,AMA,DAL,323,TX,TX,205903.0,103.0,750.2,78.5,35.207009,-101.832013,40.11086,-77.035636
209,Amarillo,Dallas,AMA,DFW,323,TX,TX,205903.0,103.0,750.2,78.5,35.207009,-101.832013,40.11086,-77.035636
210,Denver,Phoenix,DEN,PHX,602,CO,AZ,21.0,1278.0,37.2,1064.3,39.738453,-104.984853,30.406931,-87.217578
211,Denver,Washington,DEN,BWI,1491,CO,DC,21.0,54.0,37.2,153.4,39.738453,-104.984853,38.892062,-77.019912
212,Denver,Washington,DEN,DCA,1491,CO,DC,21.0,54.0,37.2,153.4,39.738453,-104.984853,38.892062,-77.019912
213,Denver,Washington,DEN,IAD,1491,CO,DC,21.0,54.0,37.2,153.4,39.738453,-104.984853,38.892062,-77.019912
214,Denver,Houston,DEN,HOU,883,CO,TX,21.0,233.0,37.2,88.9,39.738453,-104.984853,29.760803,-95.369506
215,Denver,Houston,DEN,IAH,883,CO,TX,21.0,233.0,37.2,88.9,39.738453,-104.984853,29.760803,-95.369506
216,Denver,New York City,DEN,EWR,1659,CO,NY,21.0,18908608.0,37.2,11080.3,39.738453,-104.984853,40.123164,-75.333718
217,Denver,New York City,DEN,HPN,1659,CO,NY,21.0,18908608.0,37.2,11080.3,39.738453,-104.984853,40.123164,-75.333718
218,Denver,New York City,DEN,ISP,1659,CO,NY,21.0,18908608.0,37.2,11080.3,39.738453,-104.984853,40.123164,-75.333718
219,Denver,New York City,DEN,JFK,1659,CO,NY,21.0,18908608.0,37.2,11080.3,39.738453,-104.984853,40.123164,-75.333718
220,Denver,New York City,DEN,LGA,1659,CO,NY,21.0,18908608.0,37.2,11080.3,39.738453,-104.984853,40.123164,-75.333718
221,Denver,New York City,DEN,SWF,1659,CO,NY,21.0,18908608.0,37.2,11080.3,39.738453,-104.984853,40.123164,-75.333718
222,Denver,San Francisco,DEN,OAK,967,CO,CA,21.0,3364979.0,37.2,7030.7,39.738453,-104.984853,37.78008,-122.420168
223,Denver,San Francisco,DEN,SFO,967,CO,CA,21.0,3364979.0,37.2,7030.7,39.738453,-104.984853,37.78008,-122.420168
224,Denver,San Francisco,DEN,SJC,967,CO,CA,21.0,3364979.0,37.2,7030.7,39.738453,-104.984853,37.78008,-122.420168
225,Denver,Miami,DEN,FLL,1709,CO,FL,21.0,81.0,37.2,56.0,39.738453,-104.984853,44.977479,-93.264346
226,Denver,Miami,DEN,MIA,1709,CO,FL,21.0,81.0,37.2,56.0,39.738453,-104.984853,44.977479,-93.264346
227,Denver,Los Angeles,DEN,BUR,862,CO,CA,21.0,430.0,37.2,450.8,39.738453,-104.984853,34.052238,-118.243344
228,Denver,Los Angeles,DEN,LAX,862,CO,CA,21.0,430.0,37.2,450.8,39.738453,-104.984853,34.052238,-118.243344
229,Denver,Los Angeles,DEN,LGB,862,CO,CA,21.0,430.0,37.2,450.8,39.738453,-104.984853,34.052238,-118.243344
230,Denver,Los Angeles,DEN,ONT,862,CO,CA,21.0,430.0,37.2,450.8,39.738453,-104.984853,34.052238,-118.243344
231,Denver,Los Angeles,DEN,SNA,862,CO,CA,21.0,430.0,37.2,450.8,39.738453,-104.984853,34.052238,-118.243344
232,Denver,Tampa,DEN,TPA,1506,CO,FL,21.0,131.0,37.2,99.4,39.738453,-104.984853,37.8606,-78.804199
233,Denver,Norfolk,DEN,ORF,1553,CO,VA,21.0,25883.0,37.2,555.9,39.738453,-104.984853,36.846164,-76.285913
234,Denver,Norfolk,DEN,PHF,1553,CO,VA,21.0,25883.0,37.2,555.9,39.738453,-104.984853,36.846164,-76.285913
235,Atlanta,Dallas,ATL,DAL,731,GA,TX,108.0,103.0,87.1,78.5,33.748547,-84.391502,40.11086,-77.035636
236,Atlanta,Dallas,ATL,DFW,731,GA,TX,108.0,103.0,87.1,78.5,33.748547,-84.391502,40.11086,-77.035636
237,Atlanta,Phoenix,ATL,PHX,1587,GA,AZ,108.0,1278.0,87.1,1064.3,33.748547,-84.391502,30.406931,-87.217578
238,Atlanta,Cleveland,ATL,CAK,554,GA,OH,108.0,119.0,87.1,48.3,33.748547,-84.391502,41.505546,-81.6915
239,Atlanta,Cleveland,ATL,CLE,554,GA,OH,108.0,119.0,87.1,48.3,33.748547,-84.391502,41.505546,-81.6915
240,Atlanta,Boston,ATL,BOS,952,GA,MA,108.0,215.0,87.1,42.3,33.748547,-84.391502,42.358894,-71.056742
241,Atlanta,Boston,ATL,MHT,952,GA,MA,108.0,215.0,87.1,42.3,33.748547,-84.391502,42.358894,-71.056742
242,Atlanta,Boston,ATL,PVD,952,GA,MA,108.0,215.0,87.1,42.3,33.748547,-84.391502,42.358894,-71.056742
243,Atlanta,Washington,ATL,BWI,577,GA,DC,108.0,54.0,87.1,153.4,33.748547,-84.391502,38.892062,-77.019912
244,Atlanta,Washington,ATL,DCA,577,GA,DC,108.0,54.0,87.1,153.4,33.748547,-84.391502,38.892062,-77.019912
245,Atlanta,Washington,ATL,IAD,577,GA,DC,108.0,54.0,87.1,153.4,33.748547,-84.391502,38.892062,-77.019912
246,Atlanta,Chicago,ATL,MDW,606,GA,IL,108.0,8497759.0,87.1,4614.5,33.748547,-84.391502,41.775002,-87.696388
247,Atlanta,Chicago,ATL,ORD,606,GA,IL,108.0,8497759.0,87.1,4614.5,33.748547,-84.391502,41.775002,-87.696388
248,Atlanta,Columbus,ATL,CMH,447,GA,OH,108.0,66.0,87.1,141.6,33.748547,-84.391502,39.962649,-82.996216
249,Atlanta,Houston,ATL,HOU,696,GA,TX,108.0,233.0,87.1,88.9,33.748547,-84.391502,29.760803,-95.369506
250,Atlanta,Houston,ATL,IAH,696,GA,TX,108.0,233.0,87.1,88.9,33.748547,-84.391502,29.760803,-95.369506
251,Atlanta,New York City,ATL,EWR,795,GA,NY,108.0,18908608.0,87.1,11080.3,33.748547,-84.391502,40.123164,-75.333718
252,Atlanta,New York City,ATL,HPN,795,GA,NY,108.0,18908608.0,87.1,11080.3,33.748547,-84.391502,40.123164,-75.333718
253,Atlanta,New York City,ATL,ISP,795,GA,NY,108.0,18908608.0,87.1,11080.3,33.748547,-84.391502,40.123164,-75.333718
254,Atlanta,New York City,ATL,JFK,795,GA,NY,108.0,18908608.0,87.1,11080.3,33.748547,-84.391502,40.123164,-75.333718
255,Atlanta,New York City,ATL,LGA,795,GA,NY,108.0,18908608.0,87.1,11080.3,33.748547,-84.391502,40.123164,-75.333718
256,Atlanta,New York City,ATL,SWF,795,GA,NY,108.0,18908608.0,87.1,11080.3,33.748547,-84.391502,40.123164,-75.333718
257,Atlanta,San Francisco,ATL,OAK,2139,GA,CA,108.0,3364979.0,87.1,7030.7,33.748547,-84.391502,37.78008,-122.420168
258,Atlanta,San Francisco,ATL,SFO,2139,GA,CA,108.0,3364979.0,87.1,7030.7,33.748547,-84.391502,37.78008,-122.420168
259,Atlanta,San Francisco,ATL,SJC,2139,GA,CA,108.0,3364979.0,87.1,7030.7,33.748547,-84.391502,37.78008,-122.420168
260,Atlanta,Miami,ATL,FLL,594,GA,FL,108.0,81.0,87.1,56.0,33.748547,-84.391502,44.977479,-93.264346
261,Atlanta,Miami,ATL,MIA,594,GA,FL,108.0,81.0,87.1,56.0,33.748547,-84.391502,44.977479,-93.264346
262,Atlanta,Los Angeles,ATL,BUR,1947,GA,CA,108.0,430.0,87.1,450.8,33.748547,-84.391502,34.052238,-118.243344
263,Atlanta,Los Angeles,ATL,LAX,1947,GA,CA,108.0,430.0,87.1,450.8,33.748547,-84.391502,34.052238,-118.243344
264,Atlanta,Los Angeles,ATL,LGB,1947,GA,CA,108.0,430.0,87.1,450.8,33.748547,-84.391502,34.052238,-118.243344
265,Atlanta,Los Angeles,ATL,ONT,1947,GA,CA,108.0,430.0,87.1,450.8,33.748547,-84.391502,34.052238,-118.243344
266,Atlanta,Los Angeles,ATL,SNA,1947,GA,CA,108.0,430.0,87.1,450.8,33.748547,-84.391502,34.052238,-118.243344
267,Atlanta,Tampa,ATL,TPA,406,GA,FL,108.0,131.0,87.1,99.4,33.748547,-84.391502,37.8606,-78.804199
268,Atlanta,Norfolk,ATL,ORF,516,GA,VA,108.0,25883.0,87.1,555.9,33.748547,-84.391502,36.846164,-76.285913
269,Atlanta,Norfolk,ATL,PHF,516,GA,VA,108.0,25883.0,87.1,555.9,33.748547,-84.391502,36.846164,-76.285913
270,Austin,Dallas,AUS,DAL,190,TX,TX,0.0,103.0,22.1,78.5,30.264979,-97.746598,40.11086,-77.035636
271,Austin,Dallas,AUS,DFW,190,TX,TX,0.0,103.0,22.1,78.5,30.264979,-97.746598,40.11086,-77.035636
272,Austin,Phoenix,AUS,PHX,872,TX,AZ,0.0,1278.0,22.1,1064.3,30.264979,-97.746598,30.406931,-87.217578
273,Austin,Boston,AUS,BOS,1698,TX,MA,0.0,215.0,22.1,42.3,30.264979,-97.746598,42.358894,-71.056742
274,Austin,Boston,AUS,MHT,1698,TX,MA,0.0,215.0,22.1,42.3,30.264979,-97.746598,42.358894,-71.056742
275,Austin,Boston,AUS,PVD,1698,TX,MA,0.0,215.0,22.1,42.3,30.264979,-97.746598,42.358894,-71.056742
276,Austin,Washington,AUS,BWI,1342,TX,DC,0.0,54.0,22.1,153.4,30.264979,-97.746598,38.892062,-77.019912
277,Austin,Washington,AUS,DCA,1342,TX,DC,0.0,54.0,22.1,153.4,30.264979,-97.746598,38.892062,-77.019912
278,Austin,Washington,AUS,IAD,1342,TX,DC,0.0,54.0,22.1,153.4,30.264979,-97.746598,38.892062,-77.019912
279,Austin,Chicago,AUS,MDW,977,TX,IL,0.0,8497759.0,22.1,4614.5,30.264979,-97.746598,41.775002,-87.696388
280,Austin,Chicago,AUS,ORD,977,TX,IL,0.0,8497759.0,22.1,4614.5,30.264979,-97.746598,41.775002,-87.696388
281,Austin,New York City,AUS,EWR,1559,TX,NY,0.0,18908608.0,22.1,11080.3,30.264979,-97.746598,40.123164,-75.333718
282,Austin,New York City,AUS,HPN,1559,TX,NY,0.0,18908608.0,22.1,11080.3,30.264979,-97.746598,40.123164,-75.333718
283,Austin,New York City,AUS,ISP,1559,TX,NY,0.0,18908608.0,22.1,11080.3,30.264979,-97.746598,40.123164,-75.333718
284,Austin,New York City,AUS,JFK,1559,TX,NY,0.0,18908608.0,22.1,11080.3,30.264979,-97.746598,40.123164,-75.333718
285,Austin,New York City,AUS,LGA,1559,TX,NY,0.0,18908608.0,22.1,11080.3,30.264979,-97.746598,40.123164,-75.333718
286,Austin,New York City,AUS,SWF,1559,TX,NY,0.0,18908608.0,22.1,11080.3,30.264979,-97.746598,40.123164,-75.333718
287,Austin,San Francisco,AUS,OAK,1504,TX,CA,0.0,3364979.0,22.1,7030.7,30.264979,-97.746598,37.78008,-122.420168
288,Austin,San Francisco,AUS,SFO,1504,TX,CA,0.0,3364979.0,22.1,7030.7,30.264979,-97.746598,37.78008,-122.420168
289,Austin,San Francisco,AUS,SJC,1504,TX,CA,0.0,3364979.0,22.1,7030.7,30.264979,-97.746598,37.78008,-122.420168
290,Austin,Miami,AUS,FLL,1105,TX,FL,0.0,81.0,22.1,56.0,30.264979,-97.746598,44.977479,-93.264346
291,Austin,Miami,AUS,MIA,1105,TX,FL,0.0,81.0,22.1,56.0,30.264979,-97.746598,44.977479,-93.264346
292,Austin,Los Angeles,AUS,BUR,1242,TX,CA,0.0,430.0,22.1,450.8,30.264979,-97.746598,34.052238,-118.243344
293,Austin,Los Angeles,AUS,LAX,1242,TX,CA,0.0,430.0,22.1,450.8,30.264979,-97.746598,34.052238,-118.243344
294,Austin,Los Angeles,AUS,LGB,1242,TX,CA,0.0,430.0,22.1,450.8,30.264979,-97.746598,34.052238,-118.243344
295,Austin,Los Angeles,AUS,ONT,1242,TX,CA,0.0,430.0,22.1,450.8,30.264979,-97.746598,34.052238,-118.243344
296,Austin,Los Angeles,AUS,SNA,1242,TX,CA,0.0,430.0,22.1,450.8,30.264979,-97.746598,34.052238,-118.243344
297,Austin,Tampa,AUS,TPA,928,TX,FL,0.0,131.0,22.1,99.4,30.264979,-97.746598,37.8606,-78.804199
298,Asheville,New York City,AVL,EWR,633,NC,NY,294013.0,18908608.0,795.6,11080.3,35.595889,-82.550039,40.123164,-75.333718
299,Asheville,New York City,AVL,HPN,633,NC,NY,294013.0,18908608.0,795.6,11080.3,35.595889,-82.550039,40.123164,-75.333718
300,Asheville,New York City,AVL,ISP,633,NC,NY,294013.0,18908608.0,795.6,11080.3,35.595889,-82.550039,40.123164,-75.333718
301,Asheville,New York City,AVL,JFK,633,NC,NY,294013.0,18908608.0,795.6,11080.3,35.595889,-82.550039,40.123164,-75.333718
302,Asheville,New York City,AVL,LGA,633,NC,NY,294013.0,18908608.0,795.6,11080.3,35.595889,-82.550039,40.123164,-75.333718
303,Asheville,Miami,AVL,FLL,677,NC,FL,294013.0,81.0,795.6,56.0,35.595889,-82.550039,44.977479,-93.264346
304,Asheville,Miami,AVL,MIA,677,NC,FL,294013.0,81.0,795.6,56.0,35.595889,-82.550039,44.977479,-93.264346
305,Asheville,Tampa,AVL,PIE,519,NC,FL,294013.0,131.0,795.6,99.4,35.595889,-82.550039,37.8606,-78.804199
306,Asheville,Tampa,AVL,TPA,519,NC,FL,294013.0,131.0,795.6,99.4,35.595889,-82.550039,37.8606,-78.804199
307,Tucson,Washington,TUS,BWI,1976,AZ,DC,878320.0,54.0,863.9,153.4,35.167852,-103.726151,38.892062,-77.019912
308,Tucson,Washington,TUS,DCA,1976,AZ,DC,878320.0,54.0,863.9,153.4,35.167852,-103.726151,38.892062,-77.019912
309,Tucson,Washington,TUS,IAD,1976,AZ,DC,878320.0,54.0,863.9,153.4,35.167852,-103.726151,38.892062,-77.019912
310,Phoenix,Pittsburgh,AZA,PIT,1814,AZ,PA,1278.0,1749091.0,1064.3,2118.5,30.406931,-87.217578,40.442169,-79.994945
311,Phoenix,Pittsburgh,PHX,PIT,1814,AZ,PA,1278.0,1749091.0,1064.3,2118.5,30.406931,-87.217578,40.442169,-79.994945
312,Phoenix,Seattle,PHX,SEA,1107,AZ,WA,1278.0,3561397.0,1064.3,3376.6,30.406931,-87.217578,47.603229,-122.33028
313,Phoenix,Washington,PHX,BWI,1999,AZ,DC,1278.0,54.0,1064.3,153.4,30.406931,-87.217578,38.892062,-77.019912
314,Phoenix,Washington,PHX,DCA,1999,AZ,DC,1278.0,54.0,1064.3,153.4,30.406931,-87.217578,38.892062,-77.019912
315,Phoenix,Washington,PHX,IAD,1999,AZ,DC,1278.0,54.0,1064.3,153.4,30.406931,-87.217578,38.892062,-77.019912
316,Phoenix,St. Louis,PHX,STL,1262,AZ,MO,1278.0,85.0,1064.3,3.5,30.406931,-87.217578,38.630276,-90.200309
317,Phoenix,Sioux Falls,AZA,FSD,1081,AZ,SD,1278.0,204484.0,1064.3,926.0,30.406931,-87.217578,43.488765,-96.743185
318,Phoenix,Sioux Falls,PHX,FSD,1081,AZ,SD,1278.0,204484.0,1064.3,926.0,30.406931,-87.217578,43.488765,-96.743185
319,Phoenix,Spokane,PHX,GEG,1020,AZ,WA,1278.0,209.0,1064.3,24.4,30.406931,-87.217578,47.658999,-117.425022
320,Phoenix,San Francisco,AZA,OAK,668,AZ,CA,1278.0,3364979.0,1064.3,7030.7,30.406931,-87.217578,37.78008,-122.420168
321,Phoenix,San Francisco,PHX,OAK,668,AZ,CA,1278.0,3364979.0,1064.3,7030.7,30.406931,-87.217578,37.78008,-122.420168
322,Phoenix,San Francisco,PHX,SFO,668,AZ,CA,1278.0,3364979.0,1064.3,7030.7,30.406931,-87.217578,37.78008,-122.420168
323,Phoenix,San Francisco,PHX,SJC,668,AZ,CA,1278.0,3364979.0,1064.3,7030.7,30.406931,-87.217578,37.78008,-122.420168
324,Phoenix,Sacramento,PHX,SMF,647,AZ,CA,1278.0,0.0,1064.3,2.2,30.406931,-87.217578,38.582087,-121.50012
325,Phoenix,Tampa,PHX,TPA,1788,AZ,FL,1278.0,131.0,1064.3,99.4,30.406931,-87.217578,37.8606,-78.804199
326,Phoenix,San Antonio,PHX,SAT,843,AZ,TX,1278.0,70.0,1064.3,59.8,30.406931,-87.217578,29.425173,-98.494599
327,Phoenix,San Diego,AZA,SAN,324,AZ,CA,1278.0,3801.0,1064.3,772.0,30.406931,-87.217578,32.71576,-117.163817
328,Phoenix,San Diego,PHX,SAN,324,AZ,CA,1278.0,3801.0,1064.3,772.0,30.406931,-87.217578,32.71576,-117.163817
329,Phoenix,Portland,PHX,PDX,1009,AZ,OR,1278.0,28.0,1064.3,10.9,30.406931,-87.217578,45.516018,-122.681425
330,Phoenix,Raleigh,PHX,RDU,1891,AZ,NC,1278.0,10.0,1064.3,10.8,30.406931,-87.217578,42.673348,-72.179683
331,Phoenix,Reno,PHX,RNO,601,AZ,NV,1278.0,1295.0,1064.3,651.0,30.406931,-87.217578,30.177159,-95.162771
332,Phoenix,Salt Lake City,PHX,SLC,507,AZ,UT,1278.0,1173879.0,1064.3,700.8,30.406931,-87.217578,40.758478,-111.888142
333,Phoenix,Tulsa,PHX,TUL,935,AZ,OK,1278.0,731743.0,1064.3,804.2,30.406931,-87.217578,61.096484,-160.967455
334,Hartford,Phoenix,BDL,PHX,2213,CT,AZ,400.0,1278.0,289.4,1064.3,41.765775,-72.673356,30.406931,-87.217578
335,Hartford,Washington,BDL,BWI,326,CT,DC,400.0,54.0,289.4,153.4,41.765775,-72.673356,38.892062,-77.019912
336,Hartford,Washington,BDL,DCA,326,CT,DC,400.0,54.0,289.4,153.4,41.765775,-72.673356,38.892062,-77.019912
337,Hartford,Washington,BDL,IAD,326,CT,DC,400.0,54.0,289.4,153.4,41.765775,-72.673356,38.892062,-77.019912
338,Hartford,San Francisco,BDL,OAK,2625,CT,CA,400.0,3364979.0,289.4,7030.7,41.765775,-72.673356,37.78008,-122.420168
339,Hartford,San Francisco,BDL,SFO,2625,CT,CA,400.0,3364979.0,289.4,7030.7,41.765775,-72.673356,37.78008,-122.420168
340,Hartford,San Francisco,BDL,SJC,2625,CT,CA,400.0,3364979.0,289.4,7030.7,41.765775,-72.673356,37.78008,-122.420168
341,Hartford,Miami,BDL,FLL,1194,CT,FL,400.0,81.0,289.4,56.0,41.765775,-72.673356,44.977479,-93.264346
342,Hartford,Miami,BDL,MIA,1194,CT,FL,400.0,81.0,289.4,56.0,41.765775,-72.673356,44.977479,-93.264346
343,Hartford,Los Angeles,BDL,BUR,2527,CT,CA,400.0,430.0,289.4,450.8,41.765775,-72.673356,34.052238,-118.243344
344,Hartford,Los Angeles,BDL,LAX,2527,CT,CA,400.0,430.0,289.4,450.8,41.765775,-72.673356,34.052238,-118.243344
345,Hartford,Los Angeles,BDL,LGB,2527,CT,CA,400.0,430.0,289.4,450.8,41.765775,-72.673356,34.052238,-118.243344
346,Hartford,Los Angeles,BDL,ONT,2527,CT,CA,400.0,430.0,289.4,450.8,41.765775,-72.673356,34.052238,-118.243344
347,Hartford,Los Angeles,BDL,SNA,2527,CT,CA,400.0,430.0,289.4,450.8,41.765775,-72.673356,34.052238,-118.243344
348,Hartford,Tampa,BDL,TPA,1111,CT,FL,400.0,131.0,289.4,99.4,41.765775,-72.673356,37.8606,-78.804199
349,Seattle,Washington,SEA,BWI,2335,WA,DC,3561397.0,54.0,3376.6,153.4,47.603229,-122.33028,38.892062,-77.019912
350,Seattle,Washington,SEA,DCA,2335,WA,DC,3561397.0,54.0,3376.6,153.4,47.603229,-122.33028,38.892062,-77.019912
351,Seattle,Washington,SEA,IAD,2335,WA,DC,3561397.0,54.0,3376.6,153.4,47.603229,-122.33028,38.892062,-77.019912
352,Seattle,Tampa,SEA,TPA,2520,WA,FL,3561397.0,131.0,3376.6,99.4,47.603229,-122.33028,37.8606,-78.804199
353,Birmingham,Dallas,BHM,DAL,597,AL,TX,118.0,103.0,40.6,78.5,33.522859,-86.807705,40.11086,-77.035636
354,Birmingham,Dallas,BHM,DFW,597,AL,TX,118.0,103.0,40.6,78.5,33.522859,-86.807705,40.11086,-77.035636
355,Birmingham,Washington,BHM,BWI,682,AL,DC,118.0,54.0,40.6,153.4,33.522859,-86.807705,38.892062,-77.019912
356,Birmingham,Washington,BHM,DCA,682,AL,DC,118.0,54.0,40.6,153.4,33.522859,-86.807705,38.892062,-77.019912
357,Birmingham,Washington,BHM,IAD,682,AL,DC,118.0,54.0,40.6,153.4,33.522859,-86.807705,38.892062,-77.019912
358,Birmingham,Chicago,BHM,MDW,583,AL,IL,118.0,8497759.0,40.6,4614.5,33.522859,-86.807705,41.775002,-87.696388
359,Birmingham,Chicago,BHM,ORD,583,AL,IL,118.0,8497759.0,40.6,4614.5,33.522859,-86.807705,41.775002,-87.696388
360,Birmingham,Houston,BHM,HOU,570,AL,TX,118.0,233.0,40.6,88.9,33.522859,-86.807705,29.760803,-95.369506
361,Birmingham,Houston,BHM,IAH,570,AL,TX,118.0,233.0,40.6,88.9,33.522859,-86.807705,29.760803,-95.369506
362,Birmingham,New York City,BHM,EWR,902,AL,NY,118.0,18908608.0,40.6,11080.3,33.522859,-86.807705,40.123164,-75.333718
363,Birmingham,New York City,BHM,HPN,902,AL,NY,118.0,18908608.0,40.6,11080.3,33.522859,-86.807705,40.123164,-75.333718
364,Birmingham,New York City,BHM,ISP,902,AL,NY,118.0,18908608.0,40.6,11080.3,33.522859,-86.807705,40.123164,-75.333718
365,Birmingham,New York City,BHM,JFK,902,AL,NY,118.0,18908608.0,40.6,11080.3,33.522859,-86.807705,40.123164,-75.333718
366,Birmingham,New York City,BHM,LGA,902,AL,NY,118.0,18908608.0,40.6,11080.3,33.522859,-86.807705,40.123164,-75.333718
367,Birmingham,New York City,BHM,SWF,902,AL,NY,118.0,18908608.0,40.6,11080.3,33.522859,-86.807705,40.123164,-75.333718
368,Birmingham,Miami,BHM,FLL,661,AL,FL,118.0,81.0,40.6,56.0,33.522859,-86.807705,44.977479,-93.264346
369,Birmingham,Miami,BHM,MIA,661,AL,FL,118.0,81.0,40.6,56.0,33.522859,-86.807705,44.977479,-93.264346
370,Birmingham,Los Angeles,BHM,BUR,1815,AL,CA,118.0,430.0,40.6,450.8,33.522859,-86.807705,34.052238,-118.243344
371,Birmingham,Los Angeles,BHM,LAX,1815,AL,CA,118.0,430.0,40.6,450.8,33.522859,-86.807705,34.052238,-118.243344
372,Birmingham,Los Angeles,BHM,LGB,1815,AL,CA,118.0,430.0,40.6,450.8,33.522859,-86.807705,34.052238,-118.243344
373,Birmingham,Los Angeles,BHM,ONT,1815,AL,CA,118.0,430.0,40.6,450.8,33.522859,-86.807705,34.052238,-118.243344
374,Birmingham,Los Angeles,BHM,SNA,1815,AL,CA,118.0,430.0,40.6,450.8,33.522859,-86.807705,34.052238,-118.243344
375,Birmingham,Tampa,BHM,TPA,459,AL,FL,118.0,131.0,40.6,99.4,33.522859,-86.807705,37.8606,-78.804199
376,El Paso,Phoenix,ELP,PHX,347,TX,AZ,713.0,1278.0,66.7,1064.3,31.76006,-106.492257,30.406931,-87.217578
377,El Paso,Washington,ELP,BWI,1741,TX,DC,713.0,54.0,66.7,153.4,31.76006,-106.492257,38.892062,-77.019912
378,El Paso,Washington,ELP,DCA,1741,TX,DC,713.0,54.0,66.7,153.4,31.76006,-106.492257,38.892062,-77.019912
379,El Paso,Washington,ELP,IAD,1741,TX,DC,713.0,54.0,66.7,153.4,31.76006,-106.492257,38.892062,-77.019912
380,El Paso,Houston,ELP,HOU,677,TX,TX,713.0,233.0,66.7,88.9,31.76006,-106.492257,29.760803,-95.369506
381,El Paso,Houston,ELP,IAH,677,TX,TX,713.0,233.0,66.7,88.9,31.76006,-106.492257,29.760803,-95.369506
382,El Paso,New York City,ELP,EWR,1944,TX,NY,713.0,18908608.0,66.7,11080.3,31.76006,-106.492257,40.123164,-75.333718
383,El Paso,New York City,ELP,HPN,1944,TX,NY,713.0,18908608.0,66.7,11080.3,31.76006,-106.492257,40.123164,-75.333718
384,El Paso,New York City,ELP,ISP,1944,TX,NY,713.0,18908608.0,66.7,11080.3,31.76006,-106.492257,40.123164,-75.333718
385,El Paso,New York City,ELP,JFK,1944,TX,NY,713.0,18908608.0,66.7,11080.3,31.76006,-106.492257,40.123164,-75.333718
386,El Paso,New York City,ELP,LGA,1944,TX,NY,713.0,18908608.0,66.7,11080.3,31.76006,-106.492257,40.123164,-75.333718
387,El Paso,Los Angeles,ELP,BUR,715,TX,CA,713.0,430.0,66.7,450.8,31.76006,-106.492257,34.052238,-118.243344
388,El Paso,Los Angeles,ELP,LAX,715,TX,CA,713.0,430.0,66.7,450.8,31.76006,-106.492257,34.052238,-118.243344
389,El Paso,Los Angeles,ELP,LGB,715,TX,CA,713.0,430.0,66.7,450.8,31.76006,-106.492257,34.052238,-118.243344
390,El Paso,Los Angeles,ELP,ONT,715,TX,CA,713.0,430.0,66.7,450.8,31.76006,-106.492257,34.052238,-118.243344
391,El Paso,Los Angeles,ELP,SNA,715,TX,CA,713.0,430.0,66.7,450.8,31.76006,-106.492257,34.052238,-118.243344
392,Cleveland,Dallas,CAK,DFW,1023,OH,TX,119.0,103.0,48.3,78.5,41.505546,-81.6915,40.11086,-77.035636
393,Cleveland,Dallas,CLE,DAL,1023,OH,TX,119.0,103.0,48.3,78.5,41.505546,-81.6915,40.11086,-77.035636
394,Cleveland,Dallas,CLE,DFW,1023,OH,TX,119.0,103.0,48.3,78.5,41.505546,-81.6915,40.11086,-77.035636
395,Cleveland,Denver,CAK,DEN,1224,OH,CO,119.0,21.0,48.3,37.2,41.505546,-81.6915,39.738453,-104.984853
396,Cleveland,Denver,CLE,DEN,1224,OH,CO,119.0,21.0,48.3,37.2,41.505546,-81.6915,39.738453,-104.984853
397,Cleveland,Phoenix,CAK,PHX,1754,OH,AZ,119.0,1278.0,48.3,1064.3,41.505546,-81.6915,30.406931,-87.217578
398,Cleveland,Phoenix,CLE,PHX,1754,OH,AZ,119.0,1278.0,48.3,1064.3,41.505546,-81.6915,30.406931,-87.217578
399,Cleveland,Seattle,CAK,SEA,2055,OH,WA,119.0,3561397.0,48.3,3376.6,41.505546,-81.6915,47.603229,-122.33028
400,Cleveland,Seattle,CLE,SEA,2055,OH,WA,119.0,3561397.0,48.3,3376.6,41.505546,-81.6915,47.603229,-122.33028
401,Cleveland,Nashville,CAK,BNA,448,OH,TN,119.0,37.0,48.3,80.2,41.505546,-81.6915,36.166687,-86.779932
402,Cleveland,Nashville,CLE,BNA,448,OH,TN,119.0,37.0,48.3,80.2,41.505546,-81.6915,36.166687,-86.779932
403,Cleveland,Washington,CAK,DCA,314,OH,DC,119.0,54.0,48.3,153.4,41.505546,-81.6915,38.892062,-77.019912
404,Cleveland,Washington,CAK,IAD,314,OH,DC,119.0,54.0,48.3,153.4,41.505546,-81.6915,38.892062,-77.019912
